experiment,sentence,response,response_round,subtype,type,lexicalization
Dorofeeva_2023,"Каждого, кто участвовал в конференции института, привлекает теоретическая физика.",4.375,4.0,relative_clauses,stimul,3.0
Dorofeeva_2023,"Каждый, кто пришёл на выставку собак, держит померанского шпица.",5.769230769230769,6.0,relative_clauses,stimul,12.0
Dorofeeva_2023,"Каждого, кто приехал на шоу талантов, поддерживает понимающий ведущий.",5.615384615384615,6.0,relative_clauses,stimul,10.0
Dorofeeva_2023,"Каждую, кто пришла на выставку собак, сопровождает померанский шпиц.",3.2857142857142856,3.0,relative_clauses,stimul,12.0
Dorofeeva_2023,"Каждый, кто позанимался в студии йоги, обретает душевное равновесие.",6.1,6.0,relative_clauses,stimul,4.0
Dorofeeva_2023,"Каждая женщина, кто позанимался в студии йоги, обретает душевное равновесие.",3.2857142857142856,3.0,relative_clauses,stimul,4.0
Dorofeeva_2023,"Каждого актёра, кто сыграл в картине режиссёра, награждает Американская киноакадемия.",4.625,5.0,relative_clauses,stimul,1.0
Dorofeeva_2023,"Каждую, кто пришёл на выставку собак, сопровождает померанский шпиц.",4.111111111111111,4.0,relative_clauses,stimul,12.0
Dorofeeva_2023,"Каждая заводчица, кто пришёл на выставку собак, держит померанского шпица.",2.5,2.0,relative_clauses,stimul,12.0
Dorofeeva_2023,"Каждую, кто явился на собрание родителей, расспрашивает классный руководитель.",4.666666666666667,5.0,relative_clauses,stimul,34.0
Dorofeeva_2023,"Каждую, кто бывал в столице Китая, восхищает местная кухня.",5.5,6.0,relative_clauses,stimul,15.0
Dorofeeva_2023,"Каждая сотрудница, кто поступила на должность бухгалтера, осваивает новую программу.",3.692307692307693,4.0,relative_clauses,stimul,7.0
Dorofeeva_2023,"Каждого, кто жил в центре города, раздражает ночной шум.",7.0,7.0,relative_clauses,stimul,8.0
Dorofeeva_2023,"Каждый заводчик, кто пришёл на выставку собак, держит померанского шпица.",3.625,4.0,relative_clauses,stimul,12.0
Dorofeeva_2023,"Каждую, к кому пришла страшная беда, поддерживает опытный психолог.",5.212121212121212,5.0,good,filler,37.0
Dorofeeva_2023,"Каждую пострадавшую, в кого врезался пьяный водитель, осматривает молодому травматолог.",1.87,2.0,bad,filler,37.0
Dorofeeva_2023,"Каждую туристку, кто ночевала в общежитии университета, возмущает любое неудобство.",3.4285714285714284,3.0,relative_clauses,stimul,6.0
Dorofeeva_2023,"Каждый мужчина, кто позанимался в студии йоги, обретает душевное равновесие.",4.428571428571429,4.0,relative_clauses,stimul,4.0
Dorofeeva_2023,"Каждая мать, кто явилась на собрание родителей, расспрашивает классного руководителя.",4.142857142857143,4.0,relative_clauses,stimul,34.0
Dorofeeva_2023,"Каждый пациент, кто лежал в отделении кардиологии, соблюдает врачебные предписания.",5.5,6.0,relative_clauses,stimul,24.0
Dorofeeva_2023,"Каждую, кто участвовала в конференции института, привлекает теоретическая физика.",3.333333333333333,3.0,relative_clauses,stimul,3.0
Dorofeeva_2023,"Каждого аспиранта, кто сходил на семинар профессора, смущает изложенная теория.",5.166666666666667,5.0,relative_clauses,stimul,26.0
Dorofeeva_2023,"Каждая преступница, кто воровала в магазине продуктов, отрицает совершённое преступление.",4.142857142857143,4.0,relative_clauses,stimul,14.0
Dorofeeva_2023,"Каждый, кто отобрался в сборную страны, выбирает опытного тренера.",5.375,5.0,relative_clauses,stimul,11.0
Dorofeeva_2023,"Каждая, кто служила в редакции издания, комментирует сложившуюся ситуацию.",5.25,5.0,relative_clauses,stimul,16.0
Dorofeeva_2023,"Каждая, кто прокатился на спине гиппопотама, хочет игрушечного бегемота.",4.25,4.0,relative_clauses,stimul,32.0
Dorofeeva_2023,"Каждый медбрат, кто дежурил на месте катастрофы, демонстрирует невероятную смелость.",4.8,5.0,relative_clauses,stimul,5.0
Dorofeeva_2023,"Каждую, кто готовила на кухне детсада, хвалит проголодавшийся воспитатель.",3.125,3.0,relative_clauses,stimul,13.0
Dorofeeva_2023,"Каждый секретарь, кто уволился из отдела кадров, ругает жестокого начальника.",4.857142857142857,5.0,relative_clauses,stimul,35.0
Dorofeeva_2023,"Каждую художницу, кто заходил на аукцион антиквариата, украшает необычный шарф.",3.625,4.0,relative_clauses,stimul,31.0
Dorofeeva_2023,"Каждая магистрантка, кто отучилась на факультете политики, помнит молодого преподавателя.",4.0,4.0,relative_clauses,stimul,9.0
Dorofeeva_2023,"Каждую школьницу, кто был на уроке труда, радует приготовленный суп.",4.75,5.0,relative_clauses,stimul,22.0
Dorofeeva_2023,"Каждая продавщица, кто подрабатывала в отделе игрушек, распознаёт китайскую подделку.",4.0,4.0,relative_clauses,stimul,36.0
Dorofeeva_2023,"Каждый, кто сходил на семинар профессора, критикует изложенную теорию.",6.0,6.0,relative_clauses,stimul,26.0
Dorofeeva_2023,"Каждая, кто пришла на вечер танцев, сопровождает изящного кавалера.",4.0,4.0,relative_clauses,stimul,25.0
Dorofeeva_2023,"Каждую спортсменку, кто отобралась в сборную страны, готовит опытный тренер.",4.125,4.0,relative_clauses,stimul,11.0
Dorofeeva_2023,"Каждую, кто служил в редакции издания, удручает сложившаяся ситуация.",3.615384615384616,4.0,relative_clauses,stimul,16.0
Dorofeeva_2023,"Каждая спортсменка, кто отобралась в сборную страны, выбирает опытного тренера.",3.6,4.0,relative_clauses,stimul,11.0
Dorofeeva_2023,"Каждого прихожанина, кто исповедовался в присутствии настоятеля, мучает тяжкий грех.",5.888888888888889,6.0,relative_clauses,stimul,27.0
Dorofeeva_2023,"Каждый, кто преуспел в пошиве халатов, ожидает досрочное освобождение.",3.875,4.0,relative_clauses,stimul,23.0
Dorofeeva_2023,"Каждый заключённый, кто преуспел в пошиве халатов, ожидает досрочное освобождения.",2.4285714285714284,2.0,relative_clauses,stimul,23.0
Dorofeeva_2023,"Каждая массажистка, на кого была подана длинная жалоба, обвиняет недовольному клиента.",2.13265306122449,2.0,bad,filler,37.0
Dorofeeva_2023,"Каждая журналистка, кто служила в редакции издания, комментирует сложившуюся ситуацию.",3.857142857142857,4.0,relative_clauses,stimul,16.0
Dorofeeva_2023,"Каждая участница, кто прошёл в финал конкурса, выигрывает гарантированный приз.",3.5,4.0,relative_clauses,stimul,2.0
Dorofeeva_2023,"Каждого секретаря, кто уволился из отдела кадров, бранит жестокий начальник.",5.384615384615385,5.0,relative_clauses,stimul,35.0
