experiment,sentence,response,response_round,subtype,type,lexicalization,sentence_id,quant,strategy,pronoun,agreement,order
Belova_2023,В социальных опросах поучаствует семеро из нас.,5.666666666666667,6.0,quantiifier,stimul,48.0,755,dvoje,elect,my,3sg,VS
Belova_2023,На двугорбых верблюдах покатаются все из них.,4.75,5.0,quantiifier,stimul,26.0,413,vse,elect,oni,3pl,VS
Belova_2023,В дешёвых хостелах остановятся они двое.,3.0,3.0,quantiifier,stimul,7.0,105,dvoje,nom,oni,3pl,VS
Belova_2023,В отдалённые деревни съездит они трое.,1.25,1.0,quantiifier,stimul,20.0,314,dvoje,nom,oni,3sg,VS
Belova_2023,Мы четверо вернётся в гостиничные номера.,2.4545454545454546,2.0,quantiifier,stimul,15.0,232,dvoje,nom,my,3sg,SV
Belova_2023,На южных курортах отдохнут все из них.,4.111111111111111,4.0,quantiifier,stimul,24.0,381,vse,elect,oni,3pl,VS
Belova_2023,С нынешних позиций уволятся семеро из нас.,5.444444444444445,5.0,quantiifier,stimul,18.0,274,dvoje,elect,my,3pl,VS
Belova_2023,Мы все поступим в столичные вузы.,6.6,7.0,quantiifier,stimul,17.0,270,vse,nom,my,1pl,SV
Belova_2023,Пятеро из нас женится в течение месяца.,2.5,2.0,quantiifier,stimul,16.0,243,dvoje,elect,my,3sg,SV
Belova_2023,За первые парты сядут все из нас.,3.2222222222222223,3.0,quantiifier,stimul,39.0,620,vse,elect,my,3pl,VS
Belova_2023,На южных курортах отдохнут они семеро.,3.2222222222222223,3.0,quantiifier,stimul,24.0,377,dvoje,nom,oni,3pl,VS
Belova_2023,В научных журналах опубликуется трое из нас.,4.666666666666667,5.0,quantiifier,stimul,2.0,19,dvoje,elect,my,3sg,VS
Belova_2023,Они трое съездят в отдалённые деревни.,2.090909090909091,2.0,quantiifier,stimul,20.0,313,dvoje,nom,oni,3pl,SV
Belova_2023,На предложения конкурентов согласятся все из них.,4.333333333333333,4.0,quantiifier,stimul,14.0,221,vse,elect,oni,3pl,VS
Belova_2023,Шестеро из нас поступит в столичные вузы.,4.5,4.0,quantiifier,stimul,17.0,259,dvoje,elect,my,3sg,SV
Belova_2023,Мы четверо отправятся в байдарочные походы.,2.0,2.0,quantiifier,stimul,27.0,423,dvoje,nom,my,3pl,SV
Belova_2023,Все из них искупаются в крещенской проруби.,3.6666666666666665,4.0,quantiifier,stimul,4.0,61,vse,elect,oni,3pl,SV
Belova_2023,Все из нас приберутся в старых кладовках.,2.75,3.0,quantiifier,stimul,47.0,748,vse,elect,my,3pl,SV
Belova_2023,За выполненные задачи отчитаются все из нас.,3.888888888888889,4.0,quantiifier,stimul,43.0,684,vse,elect,my,3pl,VS
Belova_2023,Со сломанными телефонами разберутся они все.,3.888888888888889,4.0,quantiifier,stimul,9.0,144,vse,oni,nom,3pl,VS
Belova_2023,За выполненные задачи отчитается двое из них.,3.333333333333333,3.0,quantiifier,stimul,43.0,677,dvoje,elect,oni,3sg,VS
Belova_2023,Семеро из них отдохнёт на южных курортах.,3.4,3.0,quantiifier,stimul,24.0,373,dvoje,elect,oni,3sg,SV
Belova_2023,Все из нас победят на конкурсе чтецов.,4.0,4.0,quantiifier,stimul,37.0,588,vse,elect,my,3pl,SV
Belova_2023,Семеро из них запишется в спортивные секции.,4.0,4.0,quantiifier,stimul,12.0,181,dvoje,elect,oni,3sg,SV
Belova_2023,Все из нас согласимся на предложения конкурентов.,2.0,2.0,quantiifier,stimul,14.0,219,vse,elect,my,1pl,SV
Belova_2023,В байдарочные походы отправимся все из нас.,2.555555555555556,3.0,quantiifier,stimul,27.0,427,vse,elect,my,1pl,VS
Belova_2023,О скорых отставках объявят мы все.,2.375,2.0,quantiifier,stimul,36.0,575,vse,nom,my,3pl,VS
Belova_2023,Все из нас помогут с проведением экзаменов.,3.4444444444444446,3.0,quantiifier,stimul,3.0,44,vse,elect,my,3pl,SV
Belova_2023,На конкурсе чтецов победим мы все.,5.25,5.0,quantiifier,stimul,37.0,590,vse,nom,my,1pl,VS
Belova_2023,Мы четверо поможем с проведением экзаменов.,5.888888888888889,6.0,quantiifier,stimul,3.0,38,dvoje,nom,my,1pl,SV
Belova_2023,Трое из них согласятся на предложения конкурентов.,4.666666666666667,5.0,quantiifier,stimul,14.0,212,dvoje,elect,oni,3pl,SV
Belova_2023,Двое из нас придёт на пятничную вечеринку.,3.5,4.0,quantiifier,stimul,1.0,3,dvoje,elect,my,3sg,SV
Belova_2023,С поставщиками продуктов созвонятся мы все.,2.625,3.0,quantiifier,stimul,10.0,159,vse,nom,my,3pl,VS
Belova_2023,В гостиничные номера вернёмся все из нас.,2.555555555555556,3.0,quantiifier,stimul,15.0,235,vse,elect,my,1pl,VS
Belova_2023,Мы все отдохнут на южных курортах.,3.090909090909091,3.0,quantiifier,stimul,24.0,383,vse,nom,my,3pl,SV
Belova_2023,Семеро из них переоденутся в карнавальные костюмы.,6.5,6.0,quantiifier,stimul,6.0,84,dvoje,elect,oni,3pl,SV
Belova_2023,Они двое остановится в дешёвых хостелах.,1.6666666666666667,2.0,quantiifier,stimul,7.0,106,dvoje,nom,oni,3sg,SV
Belova_2023,Мы все переоденутся в карнавальные костюмы.,1.25,1.0,quantiifier,stimul,6.0,95,vse,nom,my,3pl,SV
Belova_2023,В перспективные акции вложится трое из нас.,5.111111111111111,5.0,quantiifier,stimul,44.0,691,dvoje,elect,my,3sg,VS
Belova_2023,Вы с Кириллом будете строго наказаны.,6.273109243697479,6.0,good,filler,,776,,,,,
Belova_2023,В лесных озёрах порыбачит мы двое.,1.875,2.0,quantiifier,stimul,31.0,488,dvoje,nom,my,3sg,VS
Belova_2023,В важные переговоры вмешается шестеро из нас.,4.777777777777778,5.0,quantiifier,stimul,29.0,451,dvoje,elect,my,3sg,VS
Belova_2023,За допущенные ошибки извинятся четверо из них.,6.0,6.0,quantiifier,stimul,45.0,708,dvoje,elect,oni,3pl,VS
Belova_2023,Мы шестеро справимся с заменой лампочек.,5.0,5.0,quantiifier,stimul,11.0,166,dvoje,nom,my,1pl,SV
Belova_2023,Мы двое переночуем в больших палатках.,4.4,4.0,quantiifier,stimul,19.0,294,dvoje,nom,my,1pl,SV
Belova_2023,В карнавальные костюмы переоденутся мы все.,2.857142857142857,3.0,quantiifier,stimul,6.0,95,vse,nom,my,3pl,VS
Belova_2023,Четверо из них извинятся за допущенные ошибки.,5.666666666666667,6.0,quantiifier,stimul,45.0,708,dvoje,elect,oni,3pl,SV
Belova_2023,В разные аэропорты прилетит трое из них.,2.555555555555556,3.0,quantiifier,stimul,8.0,117,dvoje,elect,oni,3sg,VS
Belova_2023,На акустической гитаре сыграют они двое.,2.6666666666666665,3.0,quantiifier,stimul,13.0,201,dvoje,nom,oni,3pl,VS
Belova_2023,Они все объявят о скорых отставках.,6.0,6.0,quantiifier,stimul,36.0,576,vse,oni,nom,3pl,SV
Belova_2023,С артистами спектакля познакомится они четверо.,2.0,2.0,quantiifier,stimul,33.0,522,dvoje,nom,oni,3sg,VS
Belova_2023,Шестеро из нас ответим за поломанные инструменты.,4.0,4.0,quantiifier,stimul,35.0,545,dvoje,elect,my,1pl,SV
Belova_2023,За выполненные задачи отчитаемся все из нас.,3.111111111111111,3.0,quantiifier,stimul,43.0,683,vse,elect,my,1pl,VS
Belova_2023,Все из нас переедем в соседние страны.,2.25,2.0,quantiifier,stimul,32.0,507,vse,elect,my,1pl,SV
Belova_2023,В больших палатках переночуют мы все.,2.625,3.0,quantiifier,stimul,19.0,303,vse,nom,my,3pl,VS
Belova_2023,Шестеро из них приберётся в старых кладовках.,3.5,4.0,quantiifier,stimul,47.0,741,dvoje,elect,oni,3sg,SV
Belova_2023,Со сломанными телефонами разберется четверо из них.,3.888888888888889,4.0,quantiifier,stimul,9.0,133,dvoje,elect,oni,3sg,VS
Belova_2023,На проходной завода отметится они трое.,1.5555555555555556,2.0,quantiifier,stimul,38.0,602,dvoje,nom,oni,3sg,VS
Belova_2023,В перспективные акции вложимся трое из нас.,2.2222222222222223,2.0,quantiifier,stimul,44.0,689,dvoje,elect,my,1pl,VS
Belova_2023,На курсы вождения пойдут они все.,4.777777777777778,5.0,quantiifier,stimul,46.0,736,vse,oni,nom,3pl,VS
Belova_2023,Двое из них порыбачит в лесных озёрах.,3.4,3.0,quantiifier,stimul,31.0,485,dvoje,elect,oni,3sg,SV
Belova_2023,На проходной завода отметятся они трое.,3.2222222222222223,3.0,quantiifier,stimul,38.0,601,dvoje,nom,oni,3pl,VS
Belova_2023,О нужных продуктах позаботятся они все.,4.571428571428571,5.0,quantiifier,stimul,30.0,480,vse,oni,nom,3pl,VS
Belova_2023,К новым поликлиникам прикрепятся все из нас.,3.888888888888889,4.0,quantiifier,stimul,40.0,636,vse,elect,my,3pl,VS
Belova_2023,Мы пятеро присоединится к поисковым отрядам.,3.0,3.0,quantiifier,stimul,28.0,440,dvoje,nom,my,3sg,SV
Belova_2023,Мы все подметут в учебных кабинетах.,1.3333333333333333,1.0,quantiifier,stimul,41.0,655,vse,nom,my,3pl,SV
Belova_2023,В спортивные секции запишутся они все.,3.888888888888889,4.0,quantiifier,stimul,12.0,192,vse,oni,nom,3pl,VS
Belova_2023,Мы пятеро женится в течение месяца.,1.3333333333333333,1.0,quantiifier,stimul,16.0,248,dvoje,nom,my,3sg,SV
Belova_2023,С кредитными долгами рассчитаемся все из нас.,2.6666666666666665,3.0,quantiifier,stimul,23.0,363,vse,elect,my,1pl,VS
Belova_2023,С кредитными долгами рассчитаемся мы шестеро.,2.625,3.0,quantiifier,stimul,23.0,358,dvoje,nom,my,1pl,VS
Belova_2023,На предложения конкурентов согласятся мы все.,2.375,2.0,quantiifier,stimul,14.0,223,vse,nom,my,3pl,VS
Belova_2023,В крещенской проруби искупаются они все.,4.555555555555555,5.0,quantiifier,stimul,4.0,64,vse,oni,nom,3pl,VS
Belova_2023,За поломанные инструменты ответит они шестеро.,1.5555555555555556,2.0,quantiifier,stimul,35.0,554,dvoje,nom,oni,3sg,VS
Belova_2023,На двугорбых верблюдах покатаются трое из нас.,5.444444444444445,5.0,quantiifier,stimul,26.0,402,dvoje,elect,my,3pl,VS
Belova_2023,На проходной завода отметится трое из них.,3.4444444444444446,3.0,quantiifier,stimul,38.0,597,dvoje,elect,oni,3sg,VS
Belova_2023,О скорых отставках объявят они все.,3.4444444444444446,3.0,quantiifier,stimul,36.0,576,vse,oni,nom,3pl,VS
Belova_2023,Пятеро из нас побеседует с очевидцами аварии.,5.75,6.0,quantiifier,stimul,34.0,531,dvoje,elect,my,3sg,SV
Belova_2023,На двугорбых верблюдах покатаются все из нас.,3.4444444444444446,3.0,quantiifier,stimul,26.0,412,vse,elect,my,3pl,VS
Belova_2023,С очевидцами аварии побеседуют все из них.,3.4444444444444446,3.0,quantiifier,stimul,34.0,541,vse,elect,oni,3pl,VS
Belova_2023,Мы шестеро приберётся в старых кладовках.,3.0,3.0,quantiifier,stimul,47.0,744,dvoje,nom,my,3sg,SV
Belova_2023,Мы пятеро искупаемся в крещенской проруби.,5.5,6.0,quantiifier,stimul,4.0,54,dvoje,nom,my,1pl,SV
Belova_2023,Мы двое победит на конкурсе чтецов.,1.6363636363636365,2.0,quantiifier,stimul,37.0,584,dvoje,nom,my,3sg,SV
Belova_2023,Вы с Мариной останетесь в лагере ещё на неделю.,6.086580086580087,6.0,good,filler,,771,,,,,
Belova_2023,В столичные вузы поступят они все.,4.555555555555555,5.0,quantiifier,stimul,17.0,272,vse,oni,nom,3pl,VS
Belova_2023,В дешёвых хостелах остановятся двое из них.,5.222222222222222,5.0,quantiifier,stimul,7.0,100,dvoje,elect,oni,3pl,VS
Belova_2023,Все из них сыграют на акустической гитаре.,5.3,5.0,quantiifier,stimul,13.0,205,vse,elect,oni,3pl,SV
Belova_2023,Все из нас сыграют на акустической гитаре.,2.4,2.0,quantiifier,stimul,13.0,204,vse,elect,my,3pl,SV
Belova_2023,В разные аэропорты прилетим мы трое.,4.0,4.0,quantiifier,stimul,8.0,118,dvoje,nom,my,1pl,VS
Belova_2023,О скорых отставках объявит семеро из нас.,4.666666666666667,5.0,quantiifier,stimul,36.0,563,dvoje,elect,my,3sg,VS
